id_utilisateur,pseudo_user,description_user,content,image,date_time,timezone,contains_délai,contains_panne,contains_urgence,contains_scandale,contains_pas,contains_jamais,contains_rien,contains_problème,contains_erreur,contains_impossible,contains_tarifs,contains_aucune
299,damien_desprez,Dams,"Un contrat chez @ENGIEpartFR @ENGIEgroup avec home services. Depuis 3 semaines , ma mère de 80 ans n’a plus de chauffage chez elle et le froid est déjà là. Après le passage du technicien, aucune réponse par mail ni par téléphone ! Besoin d’aide !!",[],2025-02-12 21:54:36,+01:00,False,False,False,False,True,False,False,False,False,False,False,True
300,damienbibide,Damien83,Même consommation électrique sur 2 années entières et… ma facture a doublée !! On est sur quel niveau d’enculade là? Merci @BrunoLeMaire @ENGIEpartFR 😤😤 https://t.co/NklgLGy7Ku,['https://t.co/NklgLGy7Ku'],2025-01-22 15:18:32,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
301,david_yoteau,David Yoteau,"@ENGIEpartSAV bonjour,\nPlus de courant sur la commune de Saint hilaire de clisson. Une idée de ce qu'il se passe?",[],2024-08-27 09:39:19,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
302,deuslink1,deuslink,Dîtes @ENGIEpartFR ça ne vous dérange pas de couper le gaz chez vos clients sans préavis pour de soi-disant factures impayées ? Mettre plusieurs jours pour redonner accès au gaz et ne faire aucun geste commercial lorsqu'il a été prouvé que les factures ont bel et bien été payées,[],2024-02-07 09:14:03,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
302,deuslink1,deuslink,"@ENGIEpartFR c'est quoi ça ? Les autres dîtes rien :\nDans le doute, le lien d'où viennent les captures d'écran : https://t.co/hQgB8l3cVl. https://t.co/gvDeDFiV6d","['https://t.co/hQgB8l3cVl.', 'https://t.co/gvDeDFiV6d']",2025-01-06 15:14:31,+01:00,False,False,False,False,False,False,True,False,False,False,False,False
303,dionombo,Zawarudo 😈,@ENGIEpartFR Merci pour l'annulation d'entretien de dernière minute. Ça me met bien dans la merde... Quand au service client: ils ne comprennent rien. Je retiens la leçon....,[],2024-11-22 17:04:22,+01:00,False,False,False,False,False,False,True,False,False,False,False,False
305,doucetreize,13,@ENGIEpartFR  j’arrive pas à me connecter à mon application…. C’est vraiment pénible,[],2024-12-17 15:35:41,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
305,doucetreize,13,@ENGIEpartFR  je vais vous monter en l’air ! J’AI DEMANDÉ A PAYER TOUS LES MOIS BORDEL POURQUOI VOUS AVEZ CHANGE MON MODE DE PRELEVEMENT,[],2025-02-04 02:37:26,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
306,elgang1010,loic,"@ENGIEpartFR moins 13% de consommation et facture plus que doublé, du vol pour et simple !!! https://t.co/NHuZW63L94",['https://t.co/NHuZW63L94'],2024-07-23 20:22:47,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
307,eli_____sa,🇵🇸 Eli⁷ | A VU KIM SEOKJIN & HOBI,"Dans un 60m2, avec un seul chauffage qui fonctionne 24h/24 et un autre uniquement la nuit. Une tv, un frigo, une machine à laver et une plaque induction. On est d'accord que c'est absolument pas normal d'avoir une facture de 300 balles ???💀💀💀\n@ENGIEpartFR faut me venir en aide https://t.co/2ltDHLiyJF",['https://t.co/2ltDHLiyJF'],2024-01-06 22:15:38,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
308,fab4375_2e,🍉乂✍ChatNoir✍乂🍉,"@ENGIEgroup \nAlors quand vous devez de l'argent vous nous faites la misère, quand on vous doit c'est huissiers....\n1.002 €  !!!!  Rendez nous l'argent et pas la peine de chercher des fausses excuses sinon bye bye baby. \nInflation = Adaptation point barre.",[],2025-01-21 16:36:12,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
309,fabricenoel13,PapillonFab,"@ENGIEgroup Tiens, @ENGIEpartFR lors de l'augmentation d'un contrat par tacite reconduction, la loi vs contraint à annoncer l'augmentation un mois avant le fin du contrat afin que celui-ci puisse être dénoncé...\n\nPourquoi ne le faites vous pas ???\n\nEscrocs",[],2024-02-28 08:43:16,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
310,fareshas59,fareshas59,@ENGIEpartFR  n’est pas\nCapable de nous fournir les factures sur 1 an mais en plus \nImpossible de les joindre  puis ils osent nous dire qu’ils plafonnent les prix et on se fait truander de 25% d’augmentation \nComment on a pu en arriver la \n@60millions \n@courbet_julien \n@litigeFR,[],2024-11-26 08:30:26,+01:00,False,False,False,False,True,False,False,False,False,True,False,False
311,ferme_occitane,Alésia Rögnvaldr 🇫🇷 (🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇸🇬),21/12/24 au 19/02/25\n800€ chez @ENGIEpartFR \n\nVous vous foutez de qui?\nOn a un chauffage dans la SDB à 17° et un dans la chambre à 16°.\nLe reste c'est au bois.\n\nMerde 🖕🏻🖕🏻🖕🏻,[],2024-03-22 08:15:35,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
312,fhureau,François Hureau 🐦,"Bonjour @ENGIEpartSAV, Alors que le prix repère moyen de vente du gaz publié par la @CRE_energie  est passé de 0,10406€ à 0,09990€/KwH entre décembre et janvier, le prix de l'offre tranquillité est passé de 0,09686€ à 0,10230€ ? Quelle est votre formule d'indexation ?",[],2024-02-27 08:45:24,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
313,filledesiiles,🌟,Janvier 286 kw/h 66€\nMars 246 kw/h 69€ \n\n@ENGIEpartFR ?????,[],2024-01-05 10:52:06,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
314,finets1710,Finet,@ENGIEpartSAV  très mécontente et peu de le dire ! Réparation faite ce matin ! 1/2 heure après en panne impossible de joindre quelqu'un.  On me demande de prendre un rendez-vous alors que déjà 2 réparations en plus de ce matin !!!! HONTEUX,[],2024-01-26 08:05:15,+01:00,False,True,False,False,False,False,False,False,False,True,False,False
315,fishter_uk,Graeme Hilton,@ENGIEpartFR Comment résilier un contrat (et supprimer le compteur) ? Il ne marche pas. Il n'y a pas de bouton à avancer. https://t.co/EHtqLOrSdd,['https://t.co/EHtqLOrSdd'],2024-04-22 10:40:48,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
316,folie_douce007,Folie Douce 🇫🇷,"Déménager, vouloir anticiper de résilier son abonnement énergétique et avoir comme seule réponse: ""Merci de choisir une date de résiliation plus proche""...Non mais franchement parfois un rien peut être énervant, merci @ENGIEpartFR 👏\nLa pub, c'est gratuit, ne me remerciez pas 😉",[],2024-11-20 06:33:28,+01:00,False,False,False,False,True,False,True,False,False,False,False,False
317,fseb5193,Fred 🌈,"Merci @ENGIEpartFR +10,82% (HT) sur l'abonnement et +13,06%  (HT) sur le prix du kWh, au 1er juillet prochain. Continuez c'est open bar ! https://t.co/wmgRpLLoFo",['https://t.co/wmgRpLLoFo'],2024-08-06 15:41:04,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
318,fustinette,Nadia Fufette🔻🐝💧Tête Dure,@HAPPEbyENGIE offre des tarifs moins cher car tout est en ligne par rapport à @ENGIEpartFR où tout se fait par téléphone ou messagerie \nQuelqu’un m’explique la différence ? 🤔🤔🤔🙄,[],2024-04-07 20:27:38,+02:00,False,False,False,False,False,False,False,False,False,False,True,False
319,gigirmc,Jean-Jacques Robin ن,"@ENGIEgroup, @ENGIEpartFR \nVoici le courrier que vous adresse Engie, courrier à la fois lamentable sur la forme et très  contestable sur le fond. Incapable de rédiger dans un bon français, il vous conseille de rester tranquillement chez vous lorsque il vous doivent presque 6000 € sur une facture qui est en attente depuis plus d’un mois, alors qu’ils s’engagent à régler sous 15 jours ce genre de litige . Un nouveau délai va donc courir à partir de maintenant sans se poser la question de savoir si la personne concernée a réellement besoin de cet argent sur son compte en banque. Les petits hommes gris, tous ces gens qui se réfugient derrière des grandes sociétés, n’ont aucune considération pour ceux qui les font vivre.",[],2024-12-24 10:35:37,+01:00,True,False,False,False,False,False,False,False,False,False,False,True
320,gptournier,Guillaume Tournier,"@ENGIEpartFR \n6 mois d’attente et tjs aucune réponse de l’agence engie home service grand marseille à Aubagne sur un devis, malgré des multiples relances. Je reste coincé à appeler la plate-forme tél et à entendre qu’on me rappelle\nPour le numéro 1 du service client c’est dommage",[],2024-07-17 10:23:44,+02:00,False,False,False,False,False,False,False,False,False,False,False,True
320,gptournier,Guillaume Tournier,"@ENGIEpartFR , tjs aussi cata le service client … jamais de réponse , hier des techniciens qui se présentent chez moi pour une inter faite y a 6 mois, et dont j’attend tjs la facture. Un devis de réparation signé en juillet , aucune date à ce jour … la plateforme ne sert à rien",[],2024-04-26 23:43:54,+02:00,False,False,False,False,False,True,True,False,False,False,False,True
321,guetfllrd,gaetan.exe,bjr @ENGIEpartFR pourquoi vous me surfacturez x3 ma conso électrique ??? je suis fonctionnaire par millionnaire,[],2024-07-27 02:07:19,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
322,guichvero,💖 la rebelle,@ENGIEpartFR @ENGIEpartFR ça serait sympa de répondre aux mails privés quand les clients ont des réclamations à faire. C'est sympa vos pubs mais répondre aux clients mécontents ça serait mieux !,[],2024-06-20 10:08:50,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
322,guichvero,💖 la rebelle,"@ENGIEpartFR @FermesdAvenir Mail envoyé, mais il me faudra attendre lundi pour une réponse. En attendant, pas de chauffage et un technicien venu hier qui avait l'air d'une poule ayant trouvé un couteau. La prochaine fois, envoyez de vrais pro, pas le stagiaire de permanence...",[],2024-03-11 20:28:45,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
323,guiguimufc,Guigui🇵🇹,Pardon j’ai bien lu là ??? C’est quoi encore cette augmentation de taré ? @ENGIEpartFR https://t.co/YHx1L1wZEA,['https://t.co/YHx1L1wZEA'],2024-11-13 13:41:51,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
324,gwaig,gwaig,"@ENGIEpartSAV Bonjour, je l'ai déjà fait le 25 janvier, et je n'ai toujours pas reçu de réponse. D'ailleurs voici le numéro de ma réclamation DEM2401-62362811 .",[],2024-02-14 10:11:26,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
325,halimsidi,Thunder,"@ENGIEpartSAV Bonjour,a quand un service client digne de ce nom?Cela fait maintenant 5 ans que j’ai un compteur linky et tous les ans je relance vos services car il n’est pas communiquant,dénier en date 12/23,et tjrs rien.Dites le si vous ne voulez rien faire",[],2024-11-20 16:57:41,+01:00,False,False,False,False,True,False,True,False,False,False,False,False
326,hawaien88,hawaien88,@ENGIEpartSAV Et c’est si compliqué d’expliquer ça? Vous pouvez supprimer le chat si ils sont pas formés pour répondre au question. Donc sur ma prochaine facture il n’y aura plus cette ligne? Donc cette partie correspond à la consommation de quelle période? Que je puisse vérifier dans ma bdd?,[],2024-05-16 11:00:40,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
326,hawaien88,hawaien88,@ENGIEpartSAV Vous m’avez demandé de venir en privé pour qu’on ne voit pas que vous ne répondez plus. Ma facture est de septembre et vous me dites qu’il s’agit des consommations de septembre à décembre. J’attends toujours une explication.,[],2025-01-21 11:13:24,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
326,hawaien88,hawaien88,Je m’explique mal où c’est les personnes du chat qui ne comprennent rien ?\nC’est lunaire comme échange depuis hier !!! @ENGIEpartFR faites quelques choses !!! 1/9 https://t.co/wQoEEFycvo,['https://t.co/wQoEEFycvo'],2024-12-12 14:22:25,+01:00,False,False,False,False,False,False,True,False,False,False,False,False
327,herine_aem,إرينة 🌹,@ENGIEpartFR vos techniciens se perdent en route ? Ça fait UN MOIS que je vous cours après pour avoir une chaleur décente dans mon domicile. UN MOIS. C’est scandaleux.,[],2024-02-09 10:12:14,+01:00,False,False,False,True,False,False,False,False,False,False,False,False
328,heritage_mel,Heritage,Non mais l'arnaque en fait @ENGIEpartFR \nTous les cadeaux du jeu sont en rupture ! 😅,[],2024-02-22 13:05:34,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
328,heritage_mel,Heritage,@ENGIEpartFR Vous me décevez... https://t.co/jAstQejB5F,['https://t.co/jAstQejB5F'],2024-10-04 19:21:25,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
329,hohotweet,sam,"@BrunoLeMaire 158 euros pour 1 T3 ??? J'ai envie d'insulter toutes ta famille sur plusieurs générations !!! Toi et toutes ta clique de @Renaissance et @EmmanuelMacron vous me dégoûté  ..... @ENGIEpartFR je vait vite me barré , bande de voleurs https://t.co/4QdQybcokd",['https://t.co/4QdQybcokd'],2024-09-09 11:49:36,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
329,hohotweet,sam,"@ENGIEpartFR @ENGIEsolutions @ENGIEgroup j'ai un problème,  veuillez me le régler rapidement svp !!!",[],2024-03-19 16:13:27,+01:00,False,False,False,False,False,False,False,True,False,False,False,False
330,honoqueen_,moon☽,@ENGIEpartFR  me prélever 400 balles sans me prévenir et ne me fournissant plus d’accès à mon espace client c’est normal ! ? 0 mail rien du tout et aucunes propositions de paiement en plusieurs fois je suis bien contente d’être partie de chez vous .,[],2024-03-04 10:42:43,+01:00,False,False,False,False,False,False,True,False,False,False,False,True
331,hugo_prproj,obny_,"@ENGIEgroup @ENGIEpartFR qui me fait un contrat pour ma maison, mais une fois que j’ai pas d’électricité enfaite je peux pas passer par Engie, donc je suis bloqué un 2 janvier (10c) sans électricité avec des congels pleins et un bébé de 5 mois qui peux pas manger 🤡🤡",[],2024-02-19 13:37:10,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
332,hulyayksl,Hülya,Vous êtes littéralement les gens les plus incompétents que j’ai pu croiser @ENGIEpartFR ! J’entre dans ma 3 eme semaines sans eau chaude / chauffage parce que vos services dépannage sont des INCAPABLES ! 3 pièces à changer j’ai l’impression d’avoir demandé l’impossible. Avff,[],2025-01-24 12:26:32,+01:00,False,False,False,False,False,False,False,False,False,True,False,False
333,hyunsaeng,HyunSaeng,"Bon @ENGIEpartFR vous m'avez augmenté à 75€ de facture sur quelle base d'estimation ? Le mois de janvier était celui où j'ai le plus consommé (60€ abonnement compris)... Donc faut expliquer où comment vous faites vos estimations, je serais heureuse de le savoir... https://t.co/q4xqgq95Fd",['https://t.co/q4xqgq95Fd'],2025-02-19 11:58:29,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
333,hyunsaeng,HyunSaeng,"Je viens de vérifier et... Ah bah merde alors, d'un coup je passe de 52€ à 70€ pour le mois de mars alors qu'on est mi avril... Donc même le mois entamé ont consomme encore pour le mois précédent ? Je veux bien une explication là @ENGIEpartFR @ENGIEgroup https://t.co/d4PN8QjWvg",['https://t.co/d4PN8QjWvg'],2024-06-07 18:04:17,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
